prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,0,1,128,5.319170865671642
16,0,1,256,5.370724298507463
16,0,1,512,5.3514669850746275
16,0,1,1024,5.475355701492537
16,0,1,2048,5.685180179104478
16,0,1,4096,6.130244776119403
16,0,1,8192,8.175732537313433
16,0,1,16384,11.41744047761194
16,0,2,16,3.2480668656716416
16,0,2,32,3.6439851940298507
16,0,2,64,4.080404059701492
16,0,2,128,5.394194149253731
16,0,2,256,5.347114029850746
16,0,2,512,5.4284159999999995
16,0,2,1024,5.655170865671642
16,0,2,2048,6.08745743283582
16,0,2,4096,7.820735999999999
16,0,2,8192,11.079173731343284
16,0,2,16384,16.837250865671642
16,0,4,16,3.2373750447761194
16,0,4,32,3.64390495522388
16,0,4,64,4.133963462686567
16,0,4,128,5.34476704477612
16,0,4,256,5.447613134328358
16,0,4,512,5.603818029850746
16,0,4,1024,6.008341970149254
16,0,4,2048,7.679515701492536
16,0,4,4096,11.055764059701492
16,0,4,8192,17.108919402985077
16,0,4,16384,28.188293731343283
16,0,8,16,3.269390328358209
16,0,8,32,3.675880119402985
16,0,8,64,4.163732059701492
16,0,8,128,5.4690770149253725
16,0,8,256,5.7001647761194025
16,0,8,512,6.635287880597015
16,0,8,1024,7.767056238805971
16,0,8,2048,10.944713552238806
16,0,8,4096,16.768566447761195
16,0,8,8192,28.22660776119403
16,0,8,16384,50.99075820895522
16,0,16,16,3.3271020895522385
16,0,16,32,3.7808525373134327
16,0,16,64,4.281542686567164
16,0,16,128,5.7771940298507465
16,0,16,256,6.7613831641791045
16,0,16,512,8.130738626865671
16,0,16,1024,11.370300179104477
16,0,16,2048,17.38052776119403
16,0,16,4096,28.982056119402987
16,0,16,8192,52.38370388059702
16,0,16,16384,98.64578865671642
16,0,32,16,3.442846567164179
16,0,32,32,4.007667582089552
16,0,32,64,4.585306746268657
16,0,32,128,6.975299820895522
16,0,32,256,8.43676943283582
16,0,32,512,11.781122865671641
16,0,32,1024,17.56252943283582
16,0,32,2048,29.75876776119403
16,0,32,4096,52.55280716417911
16,0,32,8192,98.43817074626865
16,0,32,16384,190.71219582089552
16,0,64,16,3.9755720597014923
16,0,64,32,4.910675104477612
16,0,64,64,5.832819582089552
16,0,64,128,7.957282388059701
16,0,64,256,11.201196895522388
16,0,64,512,17.00635414925373
16,0,64,1024,29.05687880597015
16,0,64,2048,52.19754985074627
16,0,64,4096,98.60968119402985
16,0,64,8192,189.90780179104476
16,0,64,16384,372.707247761194
16,0,128,16,5.392107940298507
16,0,128,32,7.082338388059702
16,0,128,64,8.920408835820895
16,0,128,128,12.176840597014925
16,0,128,256,18.138122507462686
16,0,128,512,30.33849313432836
16,0,128,1024,53.17325373134328
16,0,128,2048,100.5312
16,0,128,4096,192.98034626865672
16,0,128,8192,379.75422089552234
16,0,128,16384,750.4996298507463
16,16,0,0,2.0862089552238805
16,16,1,16,3.320883582089552
16,16,1,32,3.7252269850746265
16,16,1,64,4.1788370149253735
16,16,1,128,5.387574447761194
16,16,1,256,5.404825791044776
16,16,1,512,5.428355820895522
16,16,1,1024,5.494693253731343
16,16,1,2048,5.787885850746268
16,16,1,4096,6.203001313432836
16,16,1,8192,8.235711044776119
16,16,1,16384,11.575591164179103
16,16,2,16,3.2865814925373136
16,16,2,32,3.667455044776119
16,16,2,64,4.142187940298507
16,16,2,128,5.370523701492537
16,16,2,256,5.479708656716418
16,16,2,512,5.402739582089552
16,16,2,1024,5.732260298507462
16,16,2,2048,6.05100895522388
16,16,2,4096,7.944644776119402
16,16,2,8192,11.087939820895523
16,16,2,16384,17.08952167164179
16,16,4,16,3.2951469850746267
16,16,4,32,3.686712358208955
16,16,4,64,4.1702715223880595
16,16,4,128,5.458385194029851
16,16,4,256,5.430361791044776
16,16,4,512,5.674488358208955
16,16,4,1024,6.0040090746268655
16,16,4,2048,7.781900417910448
16,16,4,4096,10.995785552238805
16,16,4,8192,16.944169074626863
16,16,4,16384,28.75518089552239
16,16,8,16,3.3208234029850745
16,16,8,32,3.729640119402985
16,16,8,64,4.215145074626866
16,16,8,128,5.5075314626865675
16,16,8,256,5.736412656716418
16,16,8,512,6.639420179104478
16,16,8,1024,7.767116417910447
16,16,8,2048,10.97660847761194
16,16,8,4096,16.760281791044775
16,16,8,8192,28.145365970149253
16,16,8,16384,50.25697432835821
16,16,16,16,3.3720960000000004
16,16,16,32,3.838423880597015
16,16,16,64,4.347880119402985
16,16,16,128,5.819921194029851
16,16,16,256,6.810609671641791
16,16,16,512,8.190636895522388
16,16,16,1024,11.314614447761194
16,16,16,2048,17.538999402985073
16,16,16,4096,29.281547462686568
16,16,16,8192,52.608372537313436
16,16,16,16384,98.45542208955224
16,16,32,16,3.5131959402985076
16,16,32,32,4.069772417910448
16,16,32,64,4.600090746268656
16,16,32,128,7.0416974328358215
16,16,32,256,8.543687641791044
16,16,32,512,11.766218507462685
16,16,32,1024,17.804248835820893
16,16,32,2048,29.75656119402985
16,16,32,4096,52.45852656716418
16,16,32,8192,99.64295641791045
16,16,32,16384,191.33063641791045
16,16,64,16,4.041889432835821
16,16,64,32,4.983431641791045
16,16,64,64,5.89494447761194
16,16,64,128,7.895358089552238
16,16,64,256,11.083526686567163
16,16,64,512,17.13666197014925
16,16,64,1024,28.823584477611938
16,16,64,2048,52.75601194029851
16,16,64,4096,99.28549253731343
16,16,64,8192,190.84057791044776
16,16,64,16384,374.5768119402985
16,16,128,16,5.411365253731343
16,16,128,32,7.137783402985075
16,16,128,64,8.946085253731342
16,16,128,128,12.185666865671642
16,16,128,256,18.232202507462688
16,16,128,512,29.972804776119403
16,16,128,1024,53.26733373134328
16,16,128,2048,100.40682985074628
16,16,128,4096,194.7646567164179
16,16,128,8192,378.9738985074627
16,16,128,16384,750.6741492537313
16,32,0,0,2.454164059701492
16,32,1,16,3.72288
16,32,1,32,4.088909373134329
16,32,1,64,4.548938507462687
16,32,1,128,5.755790328358209
16,32,1,256,5.787825671641791
16,32,1,512,5.789972059701492
16,32,1,1024,5.875626985074627
16,32,1,2048,6.117466746268657
16,32,1,4096,6.566683701492537
16,32,1,8192,8.488062089552239
16,32,1,16384,11.725497313432836
16,32,2,16,3.663041910447761
16,32,2,32,4.052661492537313
16,32,2,64,4.510564298507463
16,32,2,128,5.7621492537313435
16,32,2,256,5.851956537313432
16,32,2,512,5.796310925373134
16,32,2,1024,6.130184597014925
16,32,2,2048,6.4381010149253735
16,32,2,4096,8.222933014925372
16,32,2,8192,11.54148967164179
16,32,2,16384,17.18580823880597
16,32,4,16,3.690985074626865
16,32,4,32,4.0633533134328355
16,32,4,64,4.548938507462687
16,32,4,128,5.8456577910447765
16,32,4,256,5.813502089552239
16,32,4,512,6.0639073432835815
16,32,4,1024,6.421170626865671
16,32,4,2048,8.120106985074626
16,32,4,4096,11.460167641791044
16,32,4,8192,17.168837731343285
16,32,4,16384,28.675945074626867
16,32,8,16,3.6995505671641786
16,32,8,32,4.101747582089552
16,32,8,64,4.576681074626865
16,32,8,128,5.881965850746268
16,32,8,256,6.091730149253731
16,32,8,512,7.020293731343283
16,32,8,1024,8.16496047761194
16,32,8,2048,11.278426746268657
16,32,8,4096,17.061718925373132
16,32,8,8192,28.609948656716416
16,32,8,16384,51.07641313432836
16,32,16,16,3.761535044776119
16,32,16,32,4.198094328358209
16,32,16,64,4.709416119402985
16,32,16,128,6.160193910447761
16,32,16,256,7.118586268656717
16,32,16,512,8.537408955223881
16,32,16,1024,11.734122985074627
16,32,16,2048,17.879211940298507
16,32,16,4096,29.722259104477615
16,32,16,8192,52.775269253731345
16,32,16,16384,99.08670089552238
16,32,32,16,3.862234746268656
16,32,32,32,4.42697552238806
16,32,32,64,4.996209671641791
16,32,32,128,7.401287641791044
16,32,32,256,8.918142089552239
16,32,32,512,12.046452537313431
16,32,32,1024,17.975638925373133
16,32,32,2048,30.02837014925373
16,32,32,4096,53.09401791044776
16,32,32,8192,99.2385528358209
16,32,32,16384,190.6566304477612
16,32,64,16,4.422762985074627
16,32,64,32,5.336341970149253
16,32,64,64,6.280030567164179
16,32,64,128,8.244075940298508
16,32,64,256,11.612019582089552
16,32,64,512,17.41047689552239
16,32,64,1024,29.656062089552236
16,32,64,2048,53.43663761194029
16,32,64,4096,98.83194268656716
16,32,64,8192,190.15373373134327
16,32,64,16384,372.7373373134329
16,32,128,16,5.792098388059702
16,32,128,32,7.486822208955223
16,32,128,64,9.371832358208955
16,32,128,128,12.551415402985075
16,32,128,256,18.660196298507465
16,32,128,512,30.372795223880598
16,32,128,1024,53.774643582089546
16,32,128,2048,100.67422567164179
16,32,128,4096,193.1771319402985
16,32,128,8192,379.43727761194026
16,32,128,16384,752.6741014925373
16,64,0,0,2.9143336119402985
16,64,1,16,4.161726089552239
16,64,1,32,4.548878328358209
16,64,1,64,5.006841313432836
16,64,1,128,6.203001313432836
16,64,1,256,6.252267940298507
16,64,1,512,6.228677731343283
16,64,1,1024,6.333509731343283
16,64,1,2048,6.556052059701492
16,64,1,4096,6.9967637014925375
16,64,1,8192,9.110775402985075
16,64,1,16384,12.393024
16,64,2,16,4.108166686567165
16,64,2,32,4.506151164179104
16,64,2,64,4.961907582089553
16,64,2,128,6.256420298507463
16,64,2,256,6.232890268656716
16,64,2,512,6.305566567164179
16,64,2,1024,6.545279999999999
16,64,2,2048,6.930426268656716
16,64,2,4096,8.612291820895523
16,64,2,8192,12.072068776119403
16,64,2,16384,17.795763582089553
16,64,4,16,4.121065074626865
16,64,4,32,4.514696597014925
16,64,4,64,5.004755104477612
16,64,4,128,6.2200520597014926
16,64,4,256,6.307833313432836
16,64,4,512,6.4811491343283585
16,64,4,1024,6.94547104477612
16,64,4,2048,8.520157611940297
16,64,4,4096,11.924489552238805
16,64,4,8192,17.686779223880595
16,64,4,16384,29.0548728358209
16,64,8,16,4.146681313432836
16,64,8,32,4.570402388059701
16,64,8,64,5.036650029850746
16,64,8,128,6.378443462686567
16,64,8,256,6.523956537313433
16,64,8,512,7.553079402985074
16,64,8,1024,8.612291820895523
16,64,8,2048,11.832275104477612
16,64,8,4096,17.45555104477612
16,64,8,8192,29.16179104477612
16,64,8,16384,51.2625671641791
16,64,16,16,4.2044532537313435
16,64,16,32,4.673108059701493
16,64,16,64,5.16523271641791
16,64,16,128,6.648126089552239
16,64,16,256,7.625896119402984
16,64,16,512,9.074407164179105
16,64,16,1024,12.215415402985075
16,64,16,2048,18.360584597014928
16,64,16,4096,30.034789253731343
16,64,16,8192,52.527130746268654
16,64,16,16384,100.07945552238806
16,64,32,16,4.311291223880597
16,64,32,32,4.893303402985074
16,64,32,64,5.436921313432836
16,64,32,128,7.841999283582089
16,64,32,256,9.371752119402984
16,64,32,512,12.495850029850747
16,64,32,1024,18.8571223880597
16,64,32,2048,30.291553432835823
16,64,32,4096,53.62058507462687
16,64,32,8192,99.5232
16,64,32,16384,192.71936955223882
16,64,64,16,4.85705552238806
16,64,64,32,5.783552955223881
16,64,64,64,6.710030328358209
16,64,64,128,8.652812417910448
16,64,64,256,11.986474029850745
16,64,64,512,17.868439880597016
16,64,64,1024,30.13107582089552
16,64,64,2048,52.997931940298514
16,64,64,4096,99.61748059701493
16,64,64,8192,190.40006686567165
16,64,64,16384,373.2929910447761
16,64,128,16,6.260773253731343
16,64,128,32,7.942438208955224
16,64,128,64,9.784861611940299
16,64,128,128,13.000632358208955
16,64,128,256,19.009034507462687
16,64,128,512,31.02333134328358
16,64,128,1024,54.13391283582089
16,64,128,2048,101.11734447761194
16,64,128,4096,194.71992358208954
16,64,128,8192,379.9628417910448
16,64,128,16384,751.5106388059701
16,128,0,0,4.1788370149253735
16,128,1,16,5.492406447761193
16,128,1,32,5.888465194029851
16,128,1,64,6.354853253731343
16,128,1,128,7.538175044776119
16,128,1,256,7.5617050746268655
16,128,1,512,7.591533850746269
16,128,1,1024,7.647219582089552
16,128,1,2048,7.901857432835821
16,128,1,4096,8.310473552238806
16,128,1,8192,10.422479283582089
16,128,1,16384,13.67463832835821
16,128,2,16,5.451885850746269
16,128,2,32,5.8456577910447765
16,128,2,64,6.301153432835821
16,128,2,128,7.531675701492538
16,128,2,256,7.542708537313433
16,128,2,512,7.5724771343283575
16,128,2,1024,7.848298029850746
16,128,2,2048,8.205621492537313
16,128,2,4096,10.000904597014925
16,128,2,8192,13.259603104477613
16,128,2,16384,19.257112835820895
16,128,4,16,5.441194029850746
16,128,4,32,5.847804179104478
16,128,4,64,6.369898029850746
16,128,4,128,7.58316895522388
16,128,4,256,7.5552257910447755
16,128,4,512,7.816122268656716
16,128,4,1024,8.190777313432836
16,128,4,2048,9.925801074626865
16,128,4,4096,13.206103880597015
16,128,4,8192,18.97894495522388
16,128,4,16384,30.85864119402985
16,128,8,16,5.535274029850746
16,128,8,32,5.944090746268657
16,128,8,64,6.404059701492537
16,128,8,128,7.666476895522388
16,128,8,256,7.85457671641791
16,128,8,512,8.866789253731342
16,128,8,1024,10.030994149253731
16,128,8,2048,13.120649552238806
16,128,8,4096,18.850442507462684
16,128,8,8192,30.484126567164182
16,128,8,16384,52.38149731343283
16,128,16,16,5.535414447761194
16,128,16,32,5.993036417910448
16,128,16,64,6.51753743283582
16,128,16,128,7.925447641791045
16,128,16,256,8.975914029850747
16,128,16,512,10.32839928358209
16,128,16,1024,13.480119402985075
16,128,16,2048,19.629481074626867
16,128,16,4096,30.971978507462687
16,128,16,8192,54.52126567164179
16,128,16,16384,100.78134447761194
16,128,32,16,5.638039880597015
16,128,32,32,6.203001313432836
16,128,32,64,6.746338388059702
16,128,32,128,9.134044656716418
16,128,32,256,10.69216191044776
16,128,32,512,13.764505791044776
16,128,32,1024,19.708716895522386
16,128,32,2048,31.50897671641791
16,128,32,4096,54.690368955223875
16,128,32,8192,100.9225647761194
16,128,32,16384,191.944663880597
16,128,64,16,6.181537432835821
16,128,64,32,7.101736119402984
16,128,64,64,8.115814208955223
16,128,64,128,10.120661014925373
16,128,64,256,13.381626268656717
16,128,64,512,19.355465552238805
16,128,64,1024,31.1302495522388
16,128,64,2048,54.500002388059706
16,128,64,4096,100.97612417910447
16,128,64,8192,192.70653134328356
16,128,64,16384,373.64202985074627
16,128,128,16,7.593800597014925
16,128,128,32,9.262707582089552
16,128,128,64,11.134999880597015
16,128,128,128,14.44926376119403
16,128,128,256,20.491787462686567
16,128,128,512,32.32199641791045
16,128,128,1024,55.49275701492537
16,128,128,2048,102.29605253731343
16,128,128,4096,195.25912835820895
16,128,128,8192,382.28374925373134
16,128,128,16384,749.6972417910447
16,256,0,0,4.198034149253732
16,256,1,16,5.526708537313433
16,256,1,32,5.8948842985074625
16,256,1,64,6.361272358208955
16,256,1,128,7.565917611940298
16,256,1,256,7.591594029850746
16,256,1,512,7.610710925373135
16,256,1,1024,7.687880597014925
16,256,1,2048,7.94470495522388
16,256,1,4096,8.370452059701492
16,256,1,8192,10.443822805970148
16,256,1,16384,13.612714029850746
16,256,2,16,5.456238805970149
16,256,2,32,5.847804179104478
16,256,2,64,6.320551164179104
16,256,2,128,7.542307343283582
16,256,2,256,7.60015952238806
16,256,2,512,7.578755820895522
16,256,2,1024,7.863342805970149
16,256,2,2048,8.218600119402986
16,256,2,4096,10.045898507462686
16,256,2,8192,13.298238089552239
16,256,2,16384,19.113746149253732
16,256,4,16,5.468936597014926
16,256,4,32,5.899016597014925
16,256,4,64,6.352767044776119
16,256,4,128,7.574543283582089
16,256,4,256,7.627841910447761
16,256,4,512,7.820675820895523
16,256,4,1024,8.167106865671641
16,256,4,2048,9.88528047761194
16,256,4,4096,13.240546388059702
16,256,4,8192,19.188649074626866
16,256,4,16384,30.41993552238806
16,256,8,16,5.558884298507462
16,256,8,32,5.9545819701492535
16,256,8,64,6.446987462686567
16,256,8,128,7.692093134328357
16,256,8,256,7.858929671641791
16,256,8,512,8.841173014925372
16,256,8,1024,9.964596537313433
16,256,8,2048,13.21673552238806
16,256,8,4096,18.88707152238806
16,256,8,8192,30.775192835820896
16,256,8,16384,52.520711641791046
16,256,16,16,5.59104
16,256,16,32,6.031751641791044
16,256,16,64,6.583654208955224
16,256,16,128,7.959488955223881
16,256,16,256,8.952384
16,256,16,512,10.458666985074627
16,256,16,1024,13.520780417910446
16,256,16,2048,19.512011462686566
16,256,16,4096,31.71438805970149
16,256,16,8192,54.574825074626865
16,256,16,16384,101.23268776119403
16,256,32,16,5.650958328358209
16,256,32,32,6.217905671641791
16,256,32,64,6.776227343283582
16,256,32,128,9.085098985074627
16,256,32,256,10.683395820895523
16,256,32,512,13.907992835820895
16,256,32,1024,19.877699820895522
16,256,32,2048,31.65019701492537
16,256,32,4096,54.48937074626866
16,256,32,8192,100.78796417910448
16,256,32,16384,192.00664835820896
16,256,64,16,6.198648358208955
16,256,64,32,7.135897791044776
16,256,64,64,8.126646447761194
16,256,64,128,10.10561623880597
16,256,64,256,13.39011152238806
16,256,64,512,19.26126519402985
16,256,64,1024,31.38280119402985
16,256,64,2048,54.96217791044776
16,256,64,4096,101.11935044776119
16,256,64,8192,192.4369289552239
16,256,64,16384,373.1987104477612
16,256,128,16,7.5980733134328355
16,256,128,32,9.337650626865672
16,256,128,64,11.158409552238805
16,256,128,128,14.389425671641792
16,256,128,256,20.485368358208955
16,256,128,512,32.36713074626866
16,256,128,1024,55.05204537313432
16,256,128,2048,102.19996656716417
16,256,128,4096,194.51892537313432
16,256,128,8192,380.9798686567164
16,256,128,16384,747.3382208955225
16,512,0,0,4.240761313432835
16,512,1,16,5.565363582089552
16,512,1,32,5.931252537313433
16,512,1,64,6.41475152238806
16,512,1,128,7.606578626865671
16,512,1,256,7.640740298507463
16,512,1,512,7.6559856716417904
16,512,1,1024,7.722182686567164
16,512,1,2048,7.955336597014925
16,512,1,4096,8.379077731343283
16,512,1,8192,10.503921671641791
16,512,1,16384,13.775338029850746
16,512,2,16,5.5140107462686565
16,512,2,32,5.8863188059701494
16,512,2,64,6.384742208955224
16,512,2,128,7.591654208955224
16,512,2,256,7.615063880597015
16,512,2,512,7.642806447761194
16,512,2,1024,7.910483104477612
16,512,2,2048,8.233564656716418
16,512,2,4096,10.212795223880596
16,512,2,8192,13.364575522388058
16,512,2,16384,19.18890985074627
16,512,4,16,5.537540776119402
16,512,4,32,5.952656238805971
16,512,4,64,6.42131104477612
16,512,4,128,7.651773134328359
16,512,4,256,7.67724895522388
16,512,4,512,7.854777313432835
16,512,4,1024,8.267866746268655
16,512,4,2048,9.996812417910446
16,512,4,4096,13.28527952238806
16,512,4,8192,19.09683582089552
16,512,4,16384,30.702376119402985
16,512,8,16,5.573848835820895
16,512,8,32,5.995443582089552
16,512,8,64,6.461891820895522
16,512,8,128,7.7177695522388055
16,512,8,256,7.884666268656716
16,512,8,512,8.871001791044776
16,512,8,1024,10.129346865671643
16,512,8,2048,13.347264
16,512,8,4096,18.903861492537313
16,512,8,8192,30.554736716417906
16,512,8,16384,53.010569552238806
16,512,16,16,5.599665671641791
16,512,16,32,6.076685373134328
16,512,16,64,6.60070495522388
16,512,16,128,7.966168835820895
16,512,16,256,8.948231641791043
16,512,16,512,10.36871928358209
16,512,16,1024,13.589244179104478
16,512,16,2048,19.561017313432835
16,512,16,4096,31.224329552238807
16,512,16,8192,55.14612537313433
16,512,16,16384,100.50953552238806
16,512,32,16,5.7107362388059695
16,512,32,32,6.219971820895522
16,512,32,64,6.834199880597015
16,512,32,128,9.162068059701491
16,512,32,256,10.7498536119403
16,512,32,512,14.049273313432836
16,512,32,1024,19.723701492537312
16,512,32,2048,31.60345791044776
16,512,32,4096,54.9300823880597
16,512,32,8192,100.94603462686567
16,512,32,16384,191.93002029850746
16,512,64,16,6.279829970149254
16,512,64,32,7.240749850746268
16,512,64,64,8.259180895522388
16,512,64,128,10.187058626865673
16,512,64,256,13.460661492537312
16,512,64,512,19.53534089552239
16,512,64,1024,31.196647164179105
16,512,64,2048,54.60030089552239
16,512,64,4096,100.33421373134328
16,512,64,8192,191.8529910447761
16,512,64,16384,374.8877373134328
16,512,128,16,7.664470925373134
16,512,128,32,9.3803176119403
16,512,128,64,11.2783063880597
16,512,128,128,14.520014328358208
16,512,128,256,20.5623976119403
16,512,128,512,32.47826149253731
16,512,128,1024,55.6961623880597
16,512,128,2048,102.81620059701493
16,512,128,4096,195.36825313432834
16,512,128,8192,379.7602388059702
16,512,128,16384,750.6019343283582
16,1024,0,0,4.349946268656716
16,1024,1,16,5.6593031641791045
16,1024,1,32,6.048942805970149
16,1024,1,64,6.528169074626866
16,1024,1,128,7.705071761194029
16,1024,1,256,7.758490746268657
16,1024,1,512,7.709344477611941
16,1024,1,1024,7.843945074626866
16,1024,1,2048,8.045204059701492
16,1024,1,4096,8.494621611940298
16,1024,1,8192,10.623357134328359
16,1024,1,16384,14.057778626865671
16,1024,2,16,5.642332656716418
16,1024,2,32,6.006135402985074
16,1024,2,64,6.459765492537313
16,1024,2,128,7.73275414925373
16,1024,2,256,7.747859104477612
16,1024,2,512,7.756484776119403
16,1024,2,1024,8.062395223880596
16,1024,2,2048,8.383350447761194
16,1024,2,4096,10.35608167164179
16,1024,2,8192,13.666213253731344
16,1024,2,16384,19.3662376119403
16,1024,4,16,5.661509731343283
16,1024,4,32,6.048942805970149
16,1024,4,64,6.51745719402985
16,1024,4,128,7.764769432835821
16,1024,4,256,7.786313552238806
16,1024,4,512,7.953009671641792
16,1024,4,1024,8.331997611940299
16,1024,4,2048,10.202103402985074
16,1024,4,4096,13.465014447761195
16,1024,4,8192,19.627013731343283
16,1024,4,16384,30.71942686567164
16,1024,8,16,5.680967641791044
16,1024,8,32,6.091730149253731
16,1024,8,64,6.566683701492537
16,1024,8,128,7.80990376119403
16,1024,8,256,7.9895183283582085
16,1024,8,512,9.003797014925372
16,1024,8,1024,10.257668776119402
16,1024,8,2048,13.469487761194031
16,1024,8,4096,19.32766280597015
16,1024,8,8192,30.61030208955224
16,1024,8,16384,52.78389492537313
16,1024,16,16,5.745038328358209
16,1024,16,32,6.196582208955223
16,1024,16,64,6.705557014925373
16,1024,16,128,8.07088047761194
16,1024,16,256,9.140804776119403
16,1024,16,512,10.559366686567163
16,1024,16,1024,13.841655402985076
16,1024,16,2048,19.84091032835821
16,1024,16,4096,31.590218507462684
16,1024,16,8192,55.257456716417906
16,1024,16,16384,100.96749850746268
16,1024,32,16,5.785679283582089
16,1024,32,32,6.344141373134328
16,1024,32,64,6.900477134328359
16,1024,32,128,9.335444059701492
16,1024,32,256,10.961563701492537
16,1024,32,512,14.055692417910446
16,1024,32,1024,20.100422686567164
16,1024,32,2048,32.439746865671644
16,1024,32,4096,55.180427462686566
16,1024,32,8192,101.27340895522389
16,1024,32,16384,191.15531462686567
16,1024,64,16,6.339808477611941
16,1024,64,32,7.328470925373134
16,1024,64,64,8.421804895522387
16,1024,64,128,10.495235820895521
16,1024,64,256,13.552595104477613
16,1024,64,512,19.60179868656716
16,1024,64,1024,31.400052537313428
16,1024,64,2048,55.285139104477615
16,1024,64,4096,101.5432119402985
16,1024,64,8192,191.30496
16,1024,64,16384,374.89776716417913
16,1024,128,16,7.752071641791045
16,1024,128,32,9.570884776119403
16,1024,128,64,11.42580537313433
16,1024,128,128,14.6759383880597
16,1024,128,256,20.66289671641791
16,1024,128,512,32.510357014925376
16,1024,128,1024,56.18180776119402
16,1024,128,2048,102.50587701492537
16,1024,128,4096,194.64730746268657
16,1024,128,8192,380.9758567164179
16,1024,128,16384,748.299080597015
16,2048,0,0,4.568135641791045
16,2048,1,16,5.903309373134328
16,2048,1,32,6.290581970149254
16,2048,1,64,6.74854495522388
16,2048,1,128,7.957482985074626
16,2048,1,256,7.9637014925373135
16,2048,1,512,8.006769671641791
16,2048,1,1024,8.064461373134328
16,2048,1,2048,8.263453611940298
16,2048,1,4096,8.706452059701492
16,2048,1,8192,11.036647164179104
16,2048,1,16384,14.231094447761196
16,2048,2,16,5.845597611940298
16,2048,2,32,6.262899582089552
16,2048,2,64,6.705757611940299
16,2048,2,128,7.948917492537313
16,2048,2,256,7.998063761194029
16,2048,2,512,7.974473552238806
16,2048,2,1024,8.220726447761193
16,2048,2,2048,8.678629253731344
16,2048,2,4096,10.61926495522388
16,2048,2,8192,13.972123701492537
16,2048,2,16384,19.901229850746265
16,2048,4,16,5.873480597014925
16,2048,4,32,6.258486447761194
16,2048,4,64,6.735786985074626
16,2048,4,128,7.959549134328357
