prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,0,64,512,295.626
64,0,64,1024,528.776
64,0,64,2048,1000.08
64,0,64,4096,1942.74
64,0,64,8192,3835.45
64,0,64,16384,7621.59
64,0,128,16,73.514
64,0,128,32,102.72
64,0,128,64,132.789
64,0,128,128,194.303
64,0,128,256,310.59
64,0,128,512,543.635
64,0,128,1024,1006.81
64,0,128,2048,1930.2
64,0,128,4096,3795.96
64,0,128,8192,7530.44
64,0,128,16384,15006.4
64,16,0,0,23.7013
64,16,1,16,30.0053
64,16,1,32,32.075
64,16,1,64,34.272
64,16,1,128,40.875
64,16,1,256,40.992
64,16,1,512,41.717
64,16,1,1024,44.1283
64,16,1,2048,54.3573
64,16,1,4096,72.352
64,16,1,8192,100.394
64,16,1,16384,158.378
64,16,2,16,30.0057
64,16,2,32,31.9893
64,16,2,64,34.5177
64,16,2,128,40.9177
64,16,2,256,42.0153
64,16,2,512,47.2
64,16,2,1024,54.3787
64,16,2,2048,72.416
64,16,2,4096,99.5733
64,16,2,8192,159.125
64,16,2,16384,269.94
64,16,4,16,30.272
64,16,4,32,32.704
64,16,4,64,35.3173
64,16,4,128,42.304
64,16,4,256,47.3167
64,16,4,512,56.4473
64,16,4,1024,72.15
64,16,4,2048,104.032
64,16,4,4096,160.938
64,16,4,8192,275.615
64,16,4,16384,510.27
64,16,8,16,31.1037
64,16,8,32,33.6853
64,16,8,64,36.544
64,16,8,128,48.5543
64,16,8,256,56.2973
64,16,8,512,74.3673
64,16,8,1024,104.735
64,16,8,2048,163.839
64,16,8,4096,280.244
64,16,8,8192,507.197
64,16,8,16384,961.872
64,16,16,16,35.402
64,16,16,32,40.1383
64,16,16,64,45.0557
64,16,16,128,55.0507
64,16,16,256,70.8583
64,16,16,512,101.312
64,16,16,1024,161.365
64,16,16,2048,281.161
64,16,16,4096,506.248
64,16,16,8192,962.214
64,16,16,16384,1886.57
64,16,32,16,41.9407
64,16,32,32,52.16
64,16,32,64,62.1223
64,16,32,128,79.424
64,16,32,256,109.066
64,16,32,512,169.343
64,16,32,1024,285.609
64,16,32,2048,517.458
64,16,32,4096,982.416
64,16,32,8192,1917.15
64,16,32,16384,3782.37
64,16,64,16,53.9303
64,16,64,32,72.1493
64,16,64,64,88.9067
64,16,64,128,121.76
64,16,64,256,179.37
64,16,64,512,299.667
64,16,64,1024,533.022
64,16,64,2048,1004.22
64,16,64,4096,1947.04
64,16,64,8192,3848.27
64,16,64,16384,7625.75
64,16,128,16,76.48
64,16,128,32,104.853
64,16,128,64,135.21
64,16,128,128,196.682
64,16,128,256,314.526
64,16,128,512,545.959
64,16,128,1024,1003.73
64,16,128,2048,1961.7
64,16,128,4096,3832.79
64,16,128,8192,7533.29
64,16,128,16384,15008.9
64,32,0,0,23.6047
64,32,1,16,30.0373
64,32,1,32,32.0103
64,32,1,64,34.3143
64,32,1,128,40.7997
64,32,1,256,41.023
64,32,1,512,41.8237
64,32,1,1024,43.776
64,32,1,2048,54.005
64,32,1,4096,72.414
64,32,1,8192,99.8183
64,32,1,16384,158.709
64,32,2,16,29.994
64,32,2,32,31.9783
64,32,2,64,34.3467
64,32,2,128,40.6183
64,32,2,256,41.6
64,32,2,512,47.4237
64,32,2,1024,54.1223
64,32,2,2048,72.5757
64,32,2,4096,99.104
64,32,2,8192,157.503
64,32,2,16384,269.331
64,32,4,16,30.293
64,32,4,32,32.576
64,32,4,64,35.1253
64,32,4,128,42.0697
64,32,4,256,47.168
64,32,4,512,56.4263
64,32,4,1024,71.8927
64,32,4,2048,103.818
64,32,4,4096,161.94
64,32,4,8192,277.779
64,32,4,16384,507.517
64,32,8,16,30.9223
64,32,8,32,33.7707
64,32,8,64,36.4047
64,32,8,128,48.235
64,32,8,256,56.3947
64,32,8,512,74.463
64,32,8,1024,103.541
64,32,8,2048,164.17
64,32,8,4096,276.82
64,32,8,8192,507.058
64,32,8,16384,962.619
64,32,16,16,35.1893
64,32,16,32,40.0533
64,32,16,64,44.5333
64,32,16,128,55.573
64,32,16,256,71.1357
64,32,16,512,101.333
64,32,16,1024,161.439
64,32,16,2048,276.766
64,32,16,4096,504.967
64,32,16,8192,964.677
64,32,16,16384,1872.45
64,32,32,16,41.7063
64,32,32,32,52.2983
64,32,32,64,61.8127
64,32,32,128,79.594
64,32,32,256,109.279
64,32,32,512,170.314
64,32,32,1024,285.833
64,32,32,2048,517.704
64,32,32,4096,981.477
64,32,32,8192,1914.78
64,32,32,16384,3766.21
64,32,64,16,53.8023
64,32,64,32,72.5117
64,32,64,64,89.514
64,32,64,128,121.525
64,32,64,256,179.796
64,32,64,512,298.846
64,32,64,1024,534.109
64,32,64,2048,1006.76
64,32,64,4096,1955.37
64,32,64,8192,3847.79
64,32,64,16384,7609.93
64,32,128,16,77.0773
64,32,128,32,105.248
64,32,128,64,134.922
64,32,128,128,198.068
64,32,128,256,314.248
64,32,128,512,547.464
64,32,128,1024,1007.49
64,32,128,2048,1939.26
64,32,128,4096,3810.71
64,32,128,8192,7528.61
64,32,128,16384,15009.7
64,64,0,0,26.208
64,64,1,16,32.4587
64,64,1,32,34.5173
64,64,1,64,36.7783
64,64,1,128,43.339
64,64,1,256,43.382
64,64,1,512,44.171
64,64,1,1024,46.2507
64,64,1,2048,56.864
64,64,1,4096,75.4123
64,64,1,8192,102.069
64,64,1,16384,162.281
64,64,2,16,32.5873
64,64,2,32,34.474
64,64,2,64,36.8747
64,64,2,128,43.3173
64,64,2,256,44.2663
64,64,2,512,49.194
64,64,2,1024,56.8537
64,64,2,2048,74.7837
64,64,2,4096,101.589
64,64,2,8192,160.628
64,64,2,16384,268.948
64,64,4,16,32.8527
64,64,4,32,35.0503
64,64,4,64,37.589
64,64,4,128,44.5647
64,64,4,256,49.6
64,64,4,512,58.6233
64,64,4,1024,75.072
64,64,4,2048,105.824
64,64,4,4096,163.072
64,64,4,8192,283.657
64,64,4,16384,511.187
64,64,8,16,33.4297
64,64,8,32,36.2667
64,64,8,64,38.9337
64,64,8,128,50.9437
64,64,8,256,59.273
64,64,8,512,75.9353
64,64,8,1024,106.25
64,64,8,2048,165.514
64,64,8,4096,280.169
64,64,8,8192,511.869
64,64,8,16384,967.675
64,64,16,16,37.728
64,64,16,32,42.421
64,64,16,64,47.3387
64,64,16,128,57.92
64,64,16,256,73.7063
64,64,16,512,104.096
64,64,16,1024,164.34
64,64,16,2048,279.743
64,64,16,4096,508.701
64,64,16,8192,963.855
64,64,16,16384,1874.97
64,64,32,16,44.437
64,64,32,32,55.093
64,64,32,64,65.194
64,64,32,128,81.535
64,64,32,256,111.978
64,64,32,512,172.095
64,64,32,1024,287.774
64,64,32,2048,524.179
64,64,32,4096,988.293
64,64,32,8192,1916.77
64,64,32,16384,3775.66
64,64,64,16,56.277
64,64,64,32,74.7833
64,64,64,64,92.3087
64,64,64,128,123.124
64,64,64,256,182.538
64,64,64,512,300.213
64,64,64,1024,535.816
64,64,64,2048,1007.2
64,64,64,4096,1941.75
64,64,64,8192,3827.48
64,64,64,16384,7617.14
64,64,128,16,78.2923
64,64,128,32,107.264
64,64,128,64,138.218
64,64,128,128,199.487
64,64,128,256,315.956
64,64,128,512,544.925
64,64,128,1024,1010.71
64,64,128,2048,1936.72
64,64,128,4096,3821.02
64,64,128,8192,7539.47
64,64,128,16384,15012.8
64,128,0,0,41.6743
64,128,1,16,48.2123
64,128,1,32,49.8453
64,128,1,64,52.298
64,128,1,128,58.2927
64,128,1,256,58.9107
64,128,1,512,59.8607
64,128,1,1024,62.5063
64,128,1,2048,73.195
64,128,1,4096,92.672
64,128,1,8192,120.693
64,128,1,16384,179.412
64,128,2,16,48.362
64,128,2,32,50.2293
64,128,2,64,52.544
64,128,2,128,59.3593
64,128,2,256,59.9677
64,128,2,512,66.293
64,128,2,1024,73.1947
64,128,2,2048,91.7547
64,128,2,4096,119.071
64,128,2,8192,179.114
64,128,2,16384,287.869
64,128,4,16,48.4053
64,128,4,32,50.5923
64,128,4,64,53.2047
64,128,4,128,60.4263
64,128,4,256,66.1867
64,128,4,512,76.053
64,128,4,1024,92.0103
64,128,4,2048,122.773
64,128,4,4096,182.613
64,128,4,8192,297.875
64,128,4,16384,526.651
64,128,8,16,49.3757
64,128,8,32,52.0953
64,128,8,64,54.7197
64,128,8,128,67.4233
64,128,8,256,76.277
64,128,8,512,93.012
64,128,8,1024,122.579
64,128,8,2048,182.132
64,128,8,4096,299.251
64,128,8,8192,528.188
64,128,8,16384,982.415
64,128,16,16,53.3337
64,128,16,32,58.9013
64,128,16,64,63.6683
64,128,16,128,74.495
64,128,16,256,90.0583
64,128,16,512,121.13
64,128,16,1024,179.028
64,128,16,2048,296.873
64,128,16,4096,524.733
64,128,16,8192,980.635
64,128,16,16384,1890.43
64,128,32,16,60.064
64,128,32,32,71.6587
64,128,32,64,80.501
64,128,32,128,98.208
64,128,32,256,128.618
64,128,32,512,189.226
64,128,32,1024,304.67
64,128,32,2048,536.008
64,128,32,4096,1002.57
64,128,32,8192,1932.07
64,128,32,16384,3789.15
64,128,64,16,71.7227
64,128,64,32,90.88
64,128,64,64,107.744
64,128,64,128,141.044
64,128,64,256,197.695
64,128,64,512,316.361
64,128,64,1024,552.69
64,128,64,2048,1027.02
64,128,64,4096,1963.59
64,128,64,8192,3861.79
64,128,64,16384,7655.62
64,128,128,16,95.1773
64,128,128,32,124.991
64,128,128,64,155.903
64,128,128,128,216.159
64,128,128,256,332.521
64,128,128,512,562.706
64,128,128,1024,1020.76
64,128,128,2048,1958.53
64,128,128,4096,3814.73
64,128,128,8192,7552.93
64,128,128,16384,15023.2
64,256,0,0,43.3497
64,256,1,16,49.9197
64,256,1,32,51.6373
64,256,1,64,54.3247
64,256,1,128,60.331
64,256,1,256,60.608
64,256,1,512,61.5777
64,256,1,1024,64.149
64,256,1,2048,74.9433
64,256,1,4096,93.4927
64,256,1,8192,122.666
64,256,1,16384,182.719
64,256,2,16,50.0693
64,256,2,32,52.1917
64,256,2,64,54.3033
64,256,2,128,60.9493
64,256,2,256,61.7587
64,256,2,512,67.2323
64,256,2,1024,75.2637
64,256,2,2048,94.3677
64,256,2,4096,120.896
64,256,2,8192,179.178
64,256,2,16384,290.516
64,256,4,16,50.0477
64,256,4,32,52.6293
64,256,4,64,55.359
64,256,4,128,62.2933
64,256,4,256,67.6583
64,256,4,512,77.5243
64,256,4,1024,93.919
64,256,4,2048,124.927
64,256,4,4096,182.816
64,256,4,8192,301.556
64,256,4,16384,526.258
64,256,8,16,50.7837
64,256,8,32,54.0373
64,256,8,64,57.0983
64,256,8,128,68.3093
64,256,8,256,77.941
64,256,8,512,95.029
64,256,8,1024,124.906
64,256,8,2048,185.15
64,256,8,4096,298.078
64,256,8,8192,526.739
64,256,8,16384,989.371
64,256,16,16,54.923
64,256,16,32,60.4687
64,256,16,64,65.4507
64,256,16,128,75.9137
64,256,16,256,91.9033
64,256,16,512,122.346
64,256,16,1024,180.681
64,256,16,2048,298.964
64,256,16,4096,528.072
64,256,16,8192,983.099
64,256,16,16384,1903.12
64,256,32,16,62.1647
64,256,32,32,72.8527
64,256,32,64,82.656
64,256,32,128,100.01
64,256,32,256,130.196
64,256,32,512,189.577
64,256,32,1024,305.15
64,256,32,2048,540.807
64,256,32,4096,1000.06
64,256,32,8192,1930.84
64,256,32,16384,3789.09
64,256,64,16,73.482
64,256,64,32,93.269
64,256,64,64,109.642
64,256,64,128,141.759
64,256,64,256,199.754
64,256,64,512,317.151
64,256,64,1024,551.08
64,256,64,2048,1029.76
64,256,64,4096,1968.33
64,256,64,8192,3860.91
64,256,64,16384,7655.57
64,256,128,16,96.757
64,256,128,32,126.719
64,256,128,64,156.757
64,256,128,128,218.633
64,256,128,256,334.163
64,256,128,512,567.442
64,256,128,1024,1028.49
64,256,128,2048,1961.33
64,256,128,4096,3820.09
64,256,128,8192,7556.32
64,256,128,16384,15038.8
64,512,0,0,61.216
64,512,1,16,67.2533
64,512,1,32,69.748
64,512,1,64,72.0843
64,512,1,128,78.1863
64,512,1,256,78.485
64,512,1,512,79.2307
64,512,1,1024,81.8657
64,512,1,2048,92.81
64,512,1,4096,112.01
64,512,1,8192,139.924
64,512,1,16384,197.139
64,512,2,16,67.5303
64,512,2,32,69.6317
64,512,2,64,72.0747
64,512,2,128,78.5593
64,512,2,256,79.028
64,512,2,512,84.4687
64,512,2,1024,92.3503
64,512,2,2048,111.552
64,512,2,4096,138.442
64,512,2,8192,198.335
64,512,2,16384,307.092
64,512,4,16,68.085
64,512,4,32,70.5053
64,512,4,64,72.896
64,512,4,128,79.925
64,512,4,256,85.7597
64,512,4,512,94.6453
64,512,4,1024,111.541
64,512,4,2048,142.645
64,512,4,4096,201.236
64,512,4,8192,316.563
64,512,4,16384,548.253
64,512,8,16,68.6173
64,512,8,32,71.5627
64,512,8,64,74.1327
64,512,8,128,86.6767
64,512,8,256,95.444
64,512,8,512,113.46
64,512,8,1024,141.973
64,512,8,2048,203.987
64,512,8,4096,316.893
64,512,8,8192,548.7
64,512,8,16384,1002.92
64,512,16,16,72.6293
64,512,16,32,78.0793
64,512,16,64,83.2963
64,512,16,128,93.4077
64,512,16,256,110.09
64,512,16,512,141.013
64,512,16,1024,199.22
64,512,16,2048,315.807
64,512,16,4096,544.733
64,512,16,8192,1004.43
64,512,16,16384,1916.43
64,512,32,16,80.735
64,512,32,32,91.2103
64,512,32,64,100.564
64,512,32,128,118.527
64,512,32,256,147.669
64,512,32,512,209.086
64,512,32,1024,326.537
64,512,32,2048,557.767
64,512,32,4096,1017.42
64,512,32,8192,1956.54
64,512,32,16384,3810.93
64,512,64,16,92.564
64,512,64,32,111.551
64,512,64,64,128.543
64,512,64,128,159.893
64,512,64,256,218.953
64,512,64,512,337.491
64,512,64,1024,574.567
64,512,64,2048,1039.82
64,512,64,4096,1990.64
64,512,64,8192,3877.9
64,512,64,16384,7673.12
64,512,128,16,116.65
64,512,128,32,146.708
64,512,128,64,177.993
64,512,128,128,238.367
64,512,128,256,353.598
64,512,128,512,582.578
64,512,128,1024,1051.35
64,512,128,2048,1976.75
64,512,128,4096,3843.7
64,512,128,8192,7567.04
64,512,128,16384,15051.8
64,1024,0,0,70.581
64,1024,1,16,76.031
64,1024,1,32,79.0187
64,1024,1,64,80.906
64,1024,1,128,86.9967
64,1024,1,256,87.3273
64,1024,1,512,89.0333
64,1024,1,1024,91.6783
64,1024,1,2048,102.463
64,1024,1,4096,120.211
64,1024,1,8192,148.682
64,1024,1,16384,206.676
64,1024,2,16,76.6077
64,1024,2,32,77.9837
64,1024,2,64,80.905
64,1024,2,128,87.04
64,1024,2,256,88.5117
64,1024,2,512,93.9193
64,1024,2,1024,102.378
64,1024,2,2048,120.341
64,1024,2,4096,147.21
64,1024,2,8192,206.142
64,1024,2,16384,315.987
64,1024,4,16,76.5653
64,1024,4,32,79.274
64,1024,4,64,82.56
64,1024,4,128,89.311
64,1024,4,256,94.603
64,1024,4,512,104.991
64,1024,4,1024,120.843
64,1024,4,2048,151.071
64,1024,4,4096,209.439
64,1024,4,8192,325.534
64,1024,4,16384,554.525
64,1024,8,16,77.7387
64,1024,8,32,81.1203
64,1024,8,64,84.138
64,1024,8,128,96.0953
64,1024,8,256,105.248
64,1024,8,512,121.054
64,1024,8,1024,152.831
64,1024,8,2048,210.345
64,1024,8,4096,327.882
64,1024,8,8192,556.787
64,1024,8,16384,1014.31
64,1024,16,16,82.282
64,1024,16,32,87.6047
64,1024,16,64,93.749
64,1024,16,128,103.348
64,1024,16,256,118.815
64,1024,16,512,149.631
64,1024,16,1024,208.766
64,1024,16,2048,324.723
64,1024,16,4096,553.309
64,1024,16,8192,1010.38
64,1024,16,16384,1922.05
64,1024,32,16,89.1627
64,1024,32,32,100.681
64,1024,32,64,109.876
64,1024,32,128,127.4
64,1024,32,256,156.117
64,1024,32,512,216.928
64,1024,32,1024,332.34
64,1024,32,2048,567.101
64,1024,32,4096,1025.7
64,1024,32,8192,1961.65
64,1024,32,16384,3811.18
64,1024,64,16,100.362
64,1024,64,32,120.255
64,1024,64,64,136.298
64,1024,64,128,167.903
64,1024,64,256,227.444
64,1024,64,512,345.407
64,1024,64,1024,576.786
64,1024,64,2048,1057.16
64,1024,64,4096,1999.53
64,1024,64,8192,3885.13
64,1024,64,16384,7656.22
64,1024,128,16,124.403
64,1024,128,32,154.516
64,1024,128,64,185.268
64,1024,128,128,245.098
64,1024,128,256,361.662
64,1024,128,512,591.954
64,1024,128,1024,1053.87
64,1024,128,2048,1979.34
64,1024,128,4096,3845.66
64,1024,128,8192,7577.31
64,1024,128,16384,15069.3
64,2048,0,0,95.786
64,2048,1,16,101.781
64,2048,1,32,104.81
64,2048,1,64,106.516
64,2048,1,128,112.586
64,2048,1,256,113.824
64,2048,1,512,114.868
64,2048,1,1024,116.351
64,2048,1,2048,128.042
64,2048,1,4096,145.93
64,2048,1,8192,173.685
64,2048,1,16384,231.796
64,2048,2,16,101.579
64,2048,2,32,104.256
64,2048,2,64,105.973
64,2048,2,128,113.247
64,2048,2,256,114.826
64,2048,2,512,119.326
64,2048,2,1024,127.786
64,2048,2,2048,146.015
64,2048,2,4096,173.877
64,2048,2,8192,230.784
64,2048,2,16384,340.563
64,2048,4,16,101.877
64,2048,4,32,105.376
64,2048,4,64,107.957
64,2048,4,128,114.645
64,2048,4,256,121.29
64,2048,4,512,129.833
64,2048,4,1024,146.411
64,2048,4,2048,178.452
64,2048,4,4096,234.996
64,2048,4,8192,353.364
64,2048,4,16384,581.608
64,2048,8,16,102.922
64,2048,8,32,106.688
64,2048,8,64,109.684
64,2048,8,128,122.922
64,2048,8,256,131.135
64,2048,8,512,147.37
64,2048,8,1024,176.874
64,2048,8,2048,238.739
64,2048,8,4096,353.801
64,2048,8,8192,580.221
64,2048,8,16384,1034.58
64,2048,16,16,107.882
64,2048,16,32,113.908
64,2048,16,64,118.495
64,2048,16,128,128.48
64,2048,16,256,143.05
64,2048,16,512,175.487
64,2048,16,1024,232.138
64,2048,16,2048,349
64,2048,16,4096,579.922
64,2048,16,8192,1035.72
64,2048,16,16384,1954.85
64,2048,32,16,115.477
64,2048,32,32,126.879
64,2048,32,64,135.764
64,2048,32,128,152.062
64,2048,32,256,182.559
64,2048,32,512,242.505
64,2048,32,1024,356.402
64,2048,32,2048,592.263
64,2048,32,4096,1055.76
64,2048,32,8192,1986.22
64,2048,32,16384,3853.24
64,2048,64,16,126.527
64,2048,64,32,145.46
64,2048,64,64,162.869
64,2048,64,128,195.946
64,2048,64,256,252.191
64,2048,64,512,371.795
64,2048,64,1024,601.554
64,2048,64,2048,1073.82
64,2048,64,4096,2021.07
64,2048,64,8192,3912.94
64,2048,64,16384,7708.14
64,2048,128,16,150.815
64,2048,128,32,180.159
64,2048,128,64,210.174
64,2048,128,128,271.167
64,2048,128,256,388.147
64,2048,128,512,617.191
64,2048,128,1024,1081.88
64,2048,128,2048,2004.15
64,2048,128,4096,3909.54
64,2048,128,8192,7602.67
64,2048,128,16384,15081.7
64,4096,0,0,144.105
64,4096,1,16,150.73
64,4096,1,32,152.49
64,4096,1,64,154.986
64,4096,1,128,162.282
64,4096,1,256,162.208
64,4096,1,512,165.321
64,4096,1,1024,165.951
64,4096,1,2048,176.276
64,4096,1,4096,194.132
64,4096,1,8192,221.171
64,4096,1,16384,279.838
64,4096,2,16,149.908
64,4096,2,32,153.054
64,4096,2,64,155.359
64,4096,2,128,162.505
64,4096,2,256,162.975
64,4096,2,512,169.225
64,4096,2,1024,176.17
64,4096,2,2048,194.057
64,4096,2,4096,221.705
64,4096,2,8192,278.537
64,4096,2,16384,389.917
64,4096,4,16,150.804
64,4096,4,32,153.354
64,4096,4,64,156.319
64,4096,4,128,164.191
64,4096,4,256,168.447
64,4096,4,512,179.924
64,4096,4,1024,194.549
64,4096,4,2048,226.132
64,4096,4,4096,284.084
64,4096,4,8192,399.272
64,4096,4,16384,629.138
64,4096,8,16,152.597
64,4096,8,32,155.956
64,4096,8,64,158.207
64,4096,8,128,169.833
64,4096,8,256,179.444
64,4096,8,512,194.857
64,4096,8,1024,225.876
64,4096,8,2048,283.859
64,4096,8,4096,400.883
64,4096,8,8192,630.706
64,4096,8,16384,1087.54
64,4096,16,16,156.447
64,4096,16,32,162.409
64,4096,16,64,167.306
64,4096,16,128,177.577
64,4096,16,256,193.193
64,4096,16,512,223.689
64,4096,16,1024,281.715
64,4096,16,2048,396.872
64,4096,16,4096,627.634
64,4096,16,8192,1086.06
64,4096,16,16384,1993.46
64,4096,32,16,164.042
64,4096,32,32,175.38
64,4096,32,64,183.528
64,4096,32,128,202.698
64,4096,32,256,230.825
64,4096,32,512,290.889
64,4096,32,1024,407.497
64,4096,32,2048,640.124
64,4096,32,4096,1109.01
64,4096,32,8192,2037.16
64,4096,32,16384,3898.51
64,4096,64,16,176.063
64,4096,64,32,193.279
64,4096,64,64,211.135
64,4096,64,128,242.676
64,4096,64,256,302.644
64,4096,64,512,421.663
64,4096,64,1024,654.908
64,4096,64,2048,1124.54
64,4096,64,4096,2070.07
64,4096,64,8192,3964.43
64,4096,64,16384,7722.15
64,4096,128,16,197.354
64,4096,128,32,227.839
64,4096,128,64,257.278
64,4096,128,128,320.095
64,4096,128,256,436.702
64,4096,128,512,663.345
64,4096,128,1024,1128.55
64,4096,128,2048,2070.88
64,4096,128,4096,3919.95
64,4096,128,8192,7651
64,4096,128,16384,15139.8
64,8192,0,0,225.641
64,8192,1,16,232.883
64,8192,1,32,234.911
64,8192,1,64,236.969
64,8192,1,128,242.792
64,8192,1,256,243.594
64,8192,1,512,245.373
64,8192,1,1024,247.913
64,8192,1,2048,258.047
64,8192,1,4096,276.436
64,8192,1,8192,303.785
64,8192,1,16384,361.886
64,8192,2,16,232.852
64,8192,2,32,235.315
64,8192,2,64,237.652
64,8192,2,128,243.614
64,8192,2,256,245.119
64,8192,2,512,250.143
64,8192,2,1024,258.058
64,8192,2,2048,275.721
64,8192,2,4096,303.326
64,8192,2,8192,360.916
64,8192,2,16384,473.821
64,8192,4,16,232.627
64,8192,4,32,234.804
64,8192,4,64,238.014
64,8192,4,128,246.153
64,8192,4,256,250.473
64,8192,4,512,261.438
64,8192,4,1024,277.108
64,8192,4,2048,307.187
64,8192,4,4096,365.95
64,8192,4,8192,479.88
64,8192,4,16384,712.081
64,8192,8,16,233.491
64,8192,8,32,238.281
64,8192,8,64,240.276
64,8192,8,128,252.691
64,8192,8,256,261.289
64,8192,8,512,277.246
64,8192,8,1024,305.886
64,8192,8,2048,365.045
64,8192,8,4096,478.92
64,8192,8,8192,712.944
64,8192,8,16384,1161.5
64,8192,16,16,238.409
64,8192,16,32,243.753
64,8192,16,64,249.705
64,8192,16,128,259.38
64,8192,16,256,274.281
64,8192,16,512,305.47
64,8192,16,1024,363.998
64,8192,16,2048,480.349
64,8192,16,4096,708.999
64,8192,16,8192,1166.2
64,8192,16,16384,2080.63
64,8192,32,16,245.993
64,8192,32,32,256.489
64,8192,32,64,264.756
64,8192,32,128,281.811
64,8192,32,256,311.689
64,8192,32,512,373.469
64,8192,32,1024,488.854
64,8192,32,2048,723.388
64,8192,32,4096,1183.62
64,8192,32,8192,2112.62
64,8192,32,16384,3971.26
64,8192,64,16,257.033
64,8192,64,32,276.532
64,8192,64,64,293.673
64,8192,64,128,323.625
64,8192,64,256,382.44
64,8192,64,512,502.323
64,8192,64,1024,735.121
64,8192,64,2048,1204.71
64,8192,64,4096,2153.42
64,8192,64,8192,4039.56
64,8192,64,16384,7780.22
64,8192,128,16,280.019
64,8192,128,32,310.132
64,8192,128,64,340.648
64,8192,128,128,401.683
64,8192,128,256,518.536
64,8192,128,512,747.858
64,8192,128,1024,1220.59
64,8192,128,2048,2137.03
64,8192,128,4096,3998.7
64,8192,128,8192,7737.4
64,8192,128,16384,15207.7
64,16384,0,0,392.361
64,16384,1,16,397.597
64,16384,1,32,399.636
64,16384,1,64,401.352
64,16384,1,128,408.489
64,16384,1,256,408.84
64,16384,1,512,410.142
64,16384,1,1024,411.645
64,16384,1,2048,423.048
64,16384,1,4096,440.723
64,16384,1,8192,469.031
64,16384,1,16384,525.107
64,16384,2,16,397.16
64,16384,2,32,400.179
64,16384,2,64,401.801
64,16384,2,128,408.008
64,16384,2,256,409.929
64,16384,2,512,415.08
64,16384,2,1024,423.613
64,16384,2,2048,439.922
64,16384,2,4096,467.282
64,16384,2,8192,527.112
64,16384,2,16384,636.614
64,16384,4,16,397.917
64,16384,4,32,399.709
64,16384,4,64,403.411
64,16384,4,128,410.749
64,16384,4,256,415.314
64,16384,4,512,425.096
64,16384,4,1024,440.871
64,16384,4,2048,472.659
64,16384,4,4096,530.759
64,16384,4,8192,645.735
64,16384,4,16384,877.663
64,16384,8,16,398.003
64,16384,8,32,401.747
64,16384,8,64,404.595
64,16384,8,128,417.245
64,16384,8,256,425.299
64,16384,8,512,441.885
64,16384,8,1024,472.776
64,16384,8,2048,530.055
64,16384,8,4096,646.886
64,16384,8,8192,873.179
64,16384,8,16384,1334.34
64,16384,16,16,403.123
64,16384,16,32,408.563
64,16384,16,64,413.822
64,16384,16,128,423.667
64,16384,16,256,439.464
64,16384,16,512,469.799
64,16384,16,1024,531.474
64,16384,16,2048,644.498
64,16384,16,4096,875.056
64,16384,16,8192,1330.9
64,16384,16,16384,2236.27
64,16384,32,16,410.494
64,16384,32,32,422.034
64,16384,32,64,430.077
64,16384,32,128,447.357
64,16384,32,256,477.074
64,16384,32,512,537.213
64,16384,32,1024,652.562
64,16384,32,2048,882.598
64,16384,32,4096,1347.3
64,16384,32,8192,2285.51
64,16384,32,16384,4134.93
64,16384,64,16,423.144
64,16384,64,32,440.648
64,16384,64,64,457.704
64,16384,64,128,489.48
64,16384,64,256,547.848
64,16384,64,512,666.033
64,16384,64,1024,897.04
64,16384,64,2048,1370.85
64,16384,64,4096,2316.63
64,16384,64,8192,4214.07
64,16384,64,16384,7947.97
64,16384,128,16,444.488
64,16384,128,32,473.373
64,16384,128,64,505.128
64,16384,128,128,564.541
64,16384,128,256,683.399
64,16384,128,512,912.55
64,16384,128,1024,1370.91
64,16384,128,2048,2322.83
64,16384,128,4096,4180.64
64,16384,128,8192,7903.17
64,16384,128,16384,15382.7
128,0,0,0,25.173
128,0,1,16,31.6797
128,0,1,32,33.5997
128,0,1,64,36.2237
128,0,1,128,42.965
128,0,1,256,43.3053
128,0,1,512,43.8613
128,0,1,1024,46.2713
128,0,1,2048,57.0773
128,0,1,4096,76.437
128,0,1,8192,104.19
128,0,1,16384,161.546
128,0,2,16,31.6047
128,0,2,32,33.749
128,0,2,64,36.4367
128,0,2,128,43.0717
128,0,2,256,43.8503
128,0,2,512,48.6177
128,0,2,1024,57.0347
128,0,2,2048,75.1673
128,0,2,4096,104.704
128,0,2,8192,162.601
128,0,2,16384,270.089
128,0,4,16,32.1063
128,0,4,32,34.6773
128,0,4,64,37.279
128,0,4,128,44.2023
128,0,4,256,49.3653
128,0,4,512,59.21
128,0,4,1024,76.224
128,0,4,2048,106.505
128,0,4,4096,166.953
128,0,4,8192,279.583
128,0,4,16384,512.478
128,0,8,16,33.045
128,0,8,32,35.8823
128,0,8,64,38.7197
128,0,8,128,50.7313
128,0,8,256,59.4987
128,0,8,512,76.863
128,0,8,1024,106.442
128,0,8,2048,165.364
128,0,8,4096,280.542
128,0,8,8192,511.912
128,0,8,16384,971.76
128,0,16,16,35.7223
128,0,16,32,41.2047
128,0,16,64,45.8973
128,0,16,128,56.7137
128,0,16,256,72.768
128,0,16,512,103.733
128,0,16,1024,161.268
128,0,16,2048,280.862
128,0,16,4096,509.725
128,0,16,8192,960.773
128,0,16,16384,1883.67
128,0,32,16,43.9467
128,0,32,32,55.3707
128,0,32,64,64.64
128,0,32,128,81.9833
