time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.04435000000000001,0.05062500000000001,0.04477552000000001,0.04460900000000001,0.0008591954664684871,,,,,,4096,32,8,4,131072,1,32,32,True,FLASH_ATTENTION
0.04531300000000001,0.046014000000000006,0.0455293,0.04547150000000001,0.00015856093465920187,,,,,,4096,32,8,4,131072,1,32,64,True,FLASH_ATTENTION
0.045568,0.04617700000000001,0.04581728000000001,0.04579050000000001,0.00013722361895825456,,,,,,4096,32,8,4,131072,1,32,96,True,FLASH_ATTENTION
0.045981999999999995,0.046751999999999995,0.04628375999999999,0.0462225,0.00017862055424838576,,,,,,4096,32,8,4,131072,1,32,128,True,FLASH_ATTENTION
0.046974,0.047679000000000006,0.047238640000000005,0.04723150000000001,0.0001475357258429292,,,,,,4096,32,8,4,131072,1,32,160,True,FLASH_ATTENTION
0.04761700000000001,0.048385,0.04793260000000001,0.04788850000000001,0.00016190911030575136,,,,,,4096,32,8,4,131072,1,32,192,True,FLASH_ATTENTION
0.048064,0.04940500000000001,0.04830652,0.04825750000000001,0.00020086853810390487,,,,,,4096,32,8,4,131072,1,32,224,True,FLASH_ATTENTION
0.048765,0.049791,0.04909276,0.0490565,0.0001734986524443326,,,,,,4096,32,8,4,131072,1,32,256,True,FLASH_ATTENTION
0.048764999999999996,0.052225,0.04930412000000001,0.04920100000000001,0.00046985093976707146,,,,,,4096,32,8,4,131072,1,32,288,True,FLASH_ATTENTION
0.052189000000000006,0.05580800000000001,0.0525356,0.05239950000000001,0.0005020112349340406,,,,,,4096,32,8,4,131072,1,32,320,True,FLASH_ATTENTION
0.05260900000000001,0.05731300000000001,0.05300102000000001,0.05286400000000001,0.000650665735689225,,,,,,4096,32,8,4,131072,1,32,352,True,FLASH_ATTENTION
0.053535000000000006,0.059106000000000006,0.054011300000000005,0.053856000000000015,0.0007555899483185305,,,,,,4096,32,8,4,131072,1,32,384,True,FLASH_ATTENTION
0.05414399999999999,0.05993600000000001,0.054603500000000006,0.054480500000000015,0.0007842644005690945,,,,,,4096,32,8,4,131072,1,32,416,True,FLASH_ATTENTION
0.05465800000000001,0.060702,0.05521086,0.05507250000000001,0.0008006253058703547,,,,,,4096,32,8,4,131072,1,32,448,True,FLASH_ATTENTION
0.055327,0.062271,0.05571796,0.055551,0.0009541150236737703,,,,,,4096,32,8,4,131072,1,32,480,True,FLASH_ATTENTION
0.053922,0.059903,0.05433570000000001,0.054192000000000004,0.0008168964010203491,,,,,,4096,32,8,4,131072,1,32,512,True,FLASH_ATTENTION
0.054462,0.060799,0.054908160000000004,0.054766,0.0008578542617484621,,,,,,4096,32,8,4,131072,1,32,544,True,FLASH_ATTENTION
0.055553000000000005,0.061854000000000006,0.0561527,0.056048,0.0008503152650634945,,,,,,4096,32,8,4,131072,1,32,576,True,FLASH_ATTENTION
0.056958999999999996,0.063522,0.05749594,0.05731200000000001,0.0008949699527917111,,,,,,4096,32,8,4,131072,1,32,608,True,FLASH_ATTENTION
0.060381000000000004,0.06460900000000001,0.06090534,0.060862,0.0005574487818625144,,,,,,4096,32,8,4,131072,1,32,640,True,FLASH_ATTENTION
0.06335800000000001,0.065217,0.0638658,0.063823,0.0003216108207134821,,,,,,4096,32,8,4,131072,1,32,672,True,FLASH_ATTENTION
