instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,38,meta-llama/Llama-3.1-8B,200,377,25223379000,27863945411,2640566411,386267,52370370,14705659,"[18410007, 15632194, 15632194, 15632194, 15632194, 15632194, 17289144, 17289144, 17289144, 17289144, 17289144, 17289144, 17289144, 17289144, 17289144, 17289144, 17289144, 17289144, 17289144, 15550402, 15550402, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 13690319, 15740258, 15740258, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 15740258, 15740258, 15740258, 15740258, 15740258, 15740258, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 13585423, 13585423, 13585423, 13585423, 13585423, 13585423, 13585423, 13585423, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370]"
0,42,meta-llama/Llama-3.1-8B,412,514,26407057000,27960128204,1553071204,199068,71769020,14666358,"[15761901, 13740399, 13740399, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 13585423, 13585423, 13585423, 13585423, 13585423, 13585423, 13585423, 13585423, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399]"
1,51,meta-llama/Llama-3.1-8B,91,107,29340288000,29742880449,402592449,8730,41035710,24103782,"[35642997, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553]"
1,43,meta-llama/Llama-3.1-8B,194,411,26461144000,30083323537,3622179537,12181,51687487,16530055,"[24875602, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 13585423, 13585423, 13585423, 13585423, 13585423, 13585423, 13585423, 13585423, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 15740258, 15740258, 15740258, 15740258, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 19462949, 19462949, 19462949, 19462949, 19462949, 19462949, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 23115777, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693]"
0,50,meta-llama/Llama-3.1-8B,378,436,28764379000,30083323537,1318944537,365248,64919543,22000438,"[31154062, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 23115777, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693]"
1,47,meta-llama/Llama-3.1-8B,458,581,28353357000,30859157020,2505800020,11378,73683679,19935379,"[29140345, 15740258, 15740258, 15740258, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 19462949, 19462949, 19462949, 19462949, 19462949, 19462949, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 23115777, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853]"
0,44,meta-llama/Llama-3.1-8B,203,420,27330266000,31170418636,3840152636,156859,52380729,17535981,"[24978777, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 15740258, 15740258, 15740258, 15740258, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 19462949, 19462949, 19462949, 19462949, 19462949, 19462949, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 23115777, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312]"
0,46,meta-llama/Llama-3.1-8B,64,238,28090234000,31344644088,3254410088,9082,40076991,18579960,"[21574004, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 15740258, 15740258, 15740258, 15740258, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 19462949, 19462949, 19462949, 19462949, 19462949, 19462949, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 23115777, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 17292312]"
1,45,meta-llama/Llama-3.1-8B,200,417,27552529000,31422852866,3870323866,19768,52003871,17677407,"[24836990, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 15740258, 15740258, 15740258, 15740258, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 19462949, 19462949, 19462949, 19462949, 19462949, 19462949, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 23115777, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 17292312, 15693314, 15693314, 15693314, 15693314, 15435522]"
0,48,meta-llama/Llama-3.1-8B,1352,1510,28578535000,31684327199,3105792199,184968,137793322,18904451,"[25473605, 19462949, 19462949, 19462949, 19462949, 19462949, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 23115777, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 17292312, 15693314, 15693314, 15693314, 15693314, 15435522, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807]"
0,52,meta-llama/Llama-3.1-8B,389,478,30181499000,31732066559,1550567559,328523,70686276,16816832,"[23598026, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 17292312, 15693314, 15693314, 15693314, 15693314, 15435522, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 11934840, 11934840, 11934840, 11934840]"
0,40,meta-llama/Llama-3.1-8B,1087,1488,25917107000,32491336263,6574229263,162365,121198115,16132577,"[16324736, 15740258, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 15740258, 15740258, 15740258, 15740258, 15740258, 15740258, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 13585423, 13585423, 13585423, 13585423, 13585423, 13585423, 13585423, 13585423, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 11813496, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 13740399, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 11867736, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 13740751, 15740258, 15740258, 15740258, 15740258, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 15638370, 19462949, 19462949, 19462949, 19462949, 19462949, 19462949, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 21335933, 23115777, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 23279553, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 21277693, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19536645, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 19406853, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 17292312, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 17292312, 15693314, 15693314, 15693314, 15693314, 15435522, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 11934840, 11934840, 11934840, 11934840, 10119683, 11958968, 11958968, 11958968, 11958968, 11958968, 11958968, 11958968, 11958968, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314]"
0,56,meta-llama/Llama-3.1-8B,396,478,31917003000,33258316406,1341313406,309,71113174,15681484,"[16727355, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 13774991, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314]"
1,55,meta-llama/Llama-3.1-8B,407,538,31760229000,33973403563,2213174563,8243,71463417,16474701,"[19919408, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 13774991, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 15435522, 15435522, 15435522, 15435522, 15435522, 15435522, 15435522, 15435522, 17463192, 17463192, 17463192, 17463192, 17463192, 17463192, 19406853, 19406853, 21389853, 21389853, 21389853, 21389853, 21389853, 23045953, 23045953, 23045953, 23045953, 23045953, 23045953, 25054199, 27151356, 27151356, 27151356]"
0,62,meta-llama/Llama-3.1-8B,320,338,33645713000,34155187515,509474515,447,62497603,26292759,"[43454928, 23045953, 23045953, 23045953, 23045953, 23045953, 25054199, 27151356, 27151356, 27151356, 25054199, 25054199, 25054199, 25054199, 27189052, 27189052, 27189052]"
1,53,meta-llama/Llama-3.1-8B,212,395,31269171000,34330049020,3060878020,106407,52791259,16527949,"[22681829, 15693314, 15693314, 15693314, 15693314, 15435522, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 13761807, 11934840, 11934840, 11934840, 11934840, 10119683, 11958968, 11958968, 11958968, 11958968, 11958968, 11958968, 11958968, 11958968, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 13774991, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15690850, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 15693314, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 13753839, 15435522, 15435522, 15435522, 15435522, 15435522, 15435522, 15435522, 15435522, 17463192, 17463192, 17463192, 17463192, 17463192, 17463192, 19406853, 19406853, 21389853, 21389853, 21389853, 21389853, 21389853, 23045953, 23045953, 23045953, 23045953, 23045953, 23045953, 25054199, 27151356, 27151356, 27151356, 25054199, 25054199, 25054199, 25054199, 27189052, 27189052, 27189052, 24980215, 24980215, 24980215, 24980215, 24980215, 24980215, 24980215]"
0,60,meta-llama/Llama-3.1-8B,898,992,33491000999,35937217141,2446216142,306526,116236174,25053548,"[35822993, 21389853, 21389853, 21389853, 21389853, 23045953, 23045953, 23045953, 23045953, 23045953, 23045953, 25054199, 27151356, 27151356, 27151356, 25054199, 25054199, 25054199, 25054199, 27189052, 27189052, 27189052, 24980215, 24980215, 24980215, 24980215, 24980215, 24980215, 24980215, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 23223329, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 25322967, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612, 27079612]"
