instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,2,meta-llama/Llama-3.1-8B,879,934,0,4762669860,4762669860,1,136499218,85669826,"[10124387, 10124387, 10124387, 10124387, 21405917, 21405917, 21405917, 21405917, 21405917, 21405917, 21405917, 26877916, 26877916, 50096201, 50096201, 47809868, 51148849, 63453225, 63453225, 66642428, 75692109, 90080336, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632]"
1,11,meta-llama/Llama-3.1-8B,394,453,0,5749473156,5749473156,1,175494676,96103077,"[22908007, 21405917, 21405917, 21405917, 21405917, 21405917, 21405917, 26877916, 26877916, 50096201, 50096201, 47809868, 51148849, 63453225, 63453225, 66642428, 75692109, 90080336, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412]"
1,21,meta-llama/Llama-3.1-8B,388,442,0,6242604064,6242604064,175494676,367877898,110843889,"[62812320, 50096201, 47809868, 51148849, 63453225, 63453225, 66642428, 75692109, 90080336, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727]"
1,41,meta-llama/Llama-3.1-8B,382,446,0,7967583614,7967583614,367877898,535615609,117967746,"[107582752, 63453225, 66642428, 75692109, 90080336, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825]"
0,50,meta-llama/Llama-3.1-8B,378,436,0,8213932518,8213932518,1015701187,1183776367,123336072,"[165035413, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452]"
1,73,meta-llama/Llama-3.1-8B,372,432,0,8583217851,8583217851,1171930076,1320814918,123091575,"[141414721, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111]"
1,5,meta-llama/Llama-3.1-8B,381,465,0,8826100895,8826100895,1,175494676,104224171,"[22908007, 21405917, 21405917, 21405917, 21405917, 21405917, 21405917, 26877916, 26877916, 50096201, 50096201, 47809868, 51148849, 63453225, 63453225, 66642428, 75692109, 90080336, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522]"
1,7,meta-llama/Llama-3.1-8B,388,472,0,8826100895,8826100895,1,175494676,104224171,"[22908007, 21405917, 21405917, 21405917, 21405917, 21405917, 21405917, 26877916, 26877916, 50096201, 50096201, 47809868, 51148849, 63453225, 63453225, 66642428, 75692109, 90080336, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522]"
0,16,meta-llama/Llama-3.1-8B,369,443,0,9432697475,9432697475,494084517,672676650,120000285,"[100617364, 75692109, 90080336, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316]"
0,30,meta-llama/Llama-3.1-8B,398,479,0,10523867348,10523867348,672676650,845845079,120975278,"[93221380, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097]"
1,13,meta-llama/Llama-3.1-8B,389,479,0,10645052218,10645052218,175494676,367877898,115473868,"[62812320, 50096201, 47809868, 51148849, 63453225, 63453225, 66642428, 75692109, 90080336, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870]"
1,35,meta-llama/Llama-3.1-8B,437,525,0,10887237304,10887237304,367877898,535615609,118984157,"[107582752, 63453225, 66642428, 75692109, 90080336, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543]"
0,24,meta-llama/Llama-3.1-8B,389,476,0,11250341314,11250341314,672676650,845845079,120982514,"[93221380, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670]"
0,56,meta-llama/Llama-3.1-8B,396,478,0,11371301489,11371301489,1183776367,1360677781,123587947,"[221584484, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175]"
1,1,meta-llama/Llama-3.1-8B,396,505,0,11854921553,11854921553,1,175494676,108142841,"[22908007, 21405917, 21405917, 21405917, 21405917, 21405917, 21405917, 26877916, 26877916, 50096201, 50096201, 47809868, 51148849, 63453225, 63453225, 66642428, 75692109, 90080336, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175, 120905016, 120905016, 120905016, 120905016]"
1,83,meta-llama/Llama-3.1-8B,431,515,0,11975727742,11975727742,1557804812,1728339608,123462507,"[213930638, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175, 120905016, 120905016, 120905016, 120905016, 120806189]"
0,52,meta-llama/Llama-3.1-8B,389,478,0,12217224778,12217224778,1183776367,1360677781,123369852,"[221584484, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175, 120905016, 120905016, 120905016, 120905016, 120806189, 120748518, 120748518]"
1,71,meta-llama/Llama-3.1-8B,2,95,0,12458553886,12458553886,993385889,1171930076,122680693,"[176881704, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175, 120905016, 120905016, 120905016, 120905016, 120806189, 120748518, 120748518, 120664554, 120664554]"
1,95,meta-llama/Llama-3.1-8B,416,504,0,12819521371,12819521371,1919504587,2112445555,123069836,"[192220236, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175, 120905016, 120905016, 120905016, 120905016, 120806189, 120748518, 120748518, 120664554, 120664554, 120322495, 120322495, 120322495]"
0,14,meta-llama/Llama-3.1-8B,415,521,0,12939786018,12939786018,326009337,494084517,118530490,"[85660619, 63453225, 63453225, 66642428, 75692109, 90080336, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175, 120905016, 120905016, 120905016, 120905016, 120806189, 120748518, 120748518, 120664554, 120664554, 120322495, 120322495, 120322495, 120264647]"
0,60,meta-llama/Llama-3.1-8B,898,992,0,12939786018,12939786018,1360677781,1536600974,122614892,"[165387789, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175, 120905016, 120905016, 120905016, 120905016, 120806189, 120748518, 120748518, 120664554, 120664554, 120322495, 120322495, 120322495, 120264647]"
0,36,meta-llama/Llama-3.1-8B,181,285,0,13300262853,13300262853,672676650,845845079,120916677,"[93221380, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175, 120905016, 120905016, 120905016, 120905016, 120806189, 120748518, 120748518, 120664554, 120664554, 120322495, 120322495, 120322495, 120264647, 120158945, 120158945, 120158945]"
0,42,meta-llama/Llama-3.1-8B,412,514,0,13300262853,13300262853,845845079,1015701187,121629323,"[122632076, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175, 120905016, 120905016, 120905016, 120905016, 120806189, 120748518, 120748518, 120664554, 120664554, 120322495, 120322495, 120322495, 120264647, 120158945, 120158945, 120158945]"
1,67,meta-llama/Llama-3.1-8B,400,502,0,13540349679,13540349679,993385889,1171930076,122459600,"[176881704, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175, 120905016, 120905016, 120905016, 120905016, 120806189, 120748518, 120748518, 120664554, 120664554, 120322495, 120322495, 120322495, 120264647, 120158945, 120158945, 120158945, 120043413, 120043413]"
0,86,meta-llama/Llama-3.1-8B,400,491,0,13540349679,13540349679,2335080251,2487264651,122812055,"[181135816, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175, 120905016, 120905016, 120905016, 120905016, 120806189, 120748518, 120748518, 120664554, 120664554, 120322495, 120322495, 120322495, 120264647, 120158945, 120158945, 120158945, 120043413, 120043413]"
0,10,meta-llama/Llama-3.1-8B,394,518,0,14499542559,14499542559,136499218,326009337,115231977,"[27706764, 26877916, 50096201, 50096201, 47809868, 51148849, 63453225, 63453225, 66642428, 75692109, 90080336, 94857300, 104409504, 99691278, 110787239, 113417859, 120032626, 119726498, 119919041, 120362442, 120686488, 120686488, 121022569, 121100788, 121258087, 121375801, 121513388, 121652786, 121742392, 123669841, 123669841, 123669841, 123579416, 123579416, 123579416, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123451632, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123350412, 123282727, 123282727, 123282727, 123282727, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123212825, 123174452, 123174452, 123095111, 123095111, 123095111, 121441522, 121441522, 121319316, 121319316, 121319316, 121319316, 121319316, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121241097, 121184870, 121092543, 121092543, 121034670, 121034670, 121034670, 120960175, 120905016, 120905016, 120905016, 120905016, 120806189, 120748518, 120748518, 120664554, 120664554, 120322495, 120322495, 120322495, 120264647, 120158945, 120158945, 120158945, 120043413, 120043413, 119899110, 119899110, 119899110, 119899110, 119899110, 119899110, 119899110, 119899110]"
